Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time2015-09-06T10:18:39.958,E392 615E, A,E1,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:18:45.581,00BA 24FF, 4,CD,2015-09-06T10:18:39.514,ASL/16/3937*2F
2015-09-07T12:50:49.176,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:50:50.169,5566 4B2A, D,19,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:50:51.161,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:50:52.155,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:50:54.141,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:50:55.133,5566 4B2A, C,DB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:50:56.126,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:50:57.117,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:50:58.108,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:00.086,5566 4B2A, C,8B,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:01.073,5566 4B2A, C,AB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:02.060,5566 4B2A, C,CB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:03.047,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:04.033,5566 4B2A, C,DB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:08.966,5566 7FFF, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:09.959,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:10.986,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:11.941,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:12.931,5566 4B2A, D,18,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:13.920,5566 4B2A, D,28,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:14.909,5566 4B2A, D,28,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:15.897,5566 4B2A, D,38,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:16.886,5566 4B2A, C,F8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:17.877,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:18.867,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:19.858,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:20.849,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:21.840,5566 4B2A, C,F8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:22.830,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:23.821,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:25.802,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:26.793,5566 4B2A, C,C9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:27.784,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:28.774,5566 4B2A, C,C9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:30.755,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:31.747,5566 4B2A, C,B9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:32.738,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:33.728,5566 4B2A, C,B9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:34.718,5566 4B2A, C,E8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:36.697,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:38.676,5566 4B2A, C,AA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:41.647,5566 4B2A, C,8C,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:42.637,5566 4B2A, C,9A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:43.627,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:44.617,5566 4B2A, C,C9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:45.608,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:46.601,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:47.594,5566 4B2A, D,19,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:48.587,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:49.579,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:50.571,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:51.562,5566 4B2A, D,19,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:52.553,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:53.544,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:54.534,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:55.524,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:56.514,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:51:58.495,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:00.476,5566 4B2A, C,B9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:01.465,5566 4B2A, C,9A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:03.443,5566 4B2A, C,9A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:04.431,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:06.408,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:07.396,5566 4B2A, C,BB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:08.384,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:09.373,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:10.362,5566 4B2A, C,CB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:11.351,5566 4B2A, C,C9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:12.341,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:13.331,5566 4B2A, C,AB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:15.314,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:16.306,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:17.297,5566 4B2A, C,BB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:18.290,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:19.282,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:20.275,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:21.268,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:22.261,5566 4B2B, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:23.254,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:24.247,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:25.240,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:26.233,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:28.219,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:29.212,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:30.205,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:30.656,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:31.198,9FFF 8000, F,39,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:32.191,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:33.184,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:34.176,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:35.169,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:36.161,5566 4B2A, C,CB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:37.153,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:39.137,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:41.122,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:42.115,5566 4B2A, C,AB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:43.107,5566 4B2A, C,9B,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:45.091,5566 4B2A, C,7B,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:46.082,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:47.073,5566 4B2A, C,AB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:48.063,5566 4B2A, C,BB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:49.054,5566 4B2A, C,A9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:50.044,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:51.034,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:52.024,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:53.014,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:54.004,5566 4B2A, C,C9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:55.984,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:56.973,5566 4B2A, C,B9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:57.962,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:58.951,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:52:59.941,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:01.918,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:02.906,5566 4B2A, C,AA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:04.881,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:05.867,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:06.854,5566 4B2A, C,AB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:11.804,5566 4B2B, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:13.786,5566 4B2A, C,BB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:14.775,5566 4B2A, C,8B,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:16.752,5566 4B2A, C,AB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:17.740,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:19.713,5566 4B2A, C,AB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:25.625,557F FFF0, C,7D,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:26.615,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:27.604,5566 4B2A, C,9A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:28.592,5566 4B2A, C,AC,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:29.579,5566 4B2A, C,7C,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:30.564,5566 4B00, C,BB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:36.060,557F FFE0, D,0A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:37.039,334B 4B34, 0,38,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:38.086,334B 4B34, 0,29,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:39.039,5566 4B2A, C,E8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:40.027,5566 4B2A, C,F8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:41.014,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:42.000,5566 4B00, D,19,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:48.374,557F FFF8, D,19,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:50.353,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:51.342,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:52.329,5566 4B2A, C,E8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:53:59.137,5566 4B2A, C,B9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:00.128,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:01.117,5566 4B2A, C,AA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:03.092,5566 4B2A, C,7B,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:06.507,5566 4B2A, C,CB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:07.509,5566 4B52, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:11.613,557F FF00, C,EB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:12.602,5566 4B2A, C,5C,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:13.591,5566 4B2A, C,AB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:14.578,5566 4B2A, C,BC,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:15.692,5566 4B2F, C,9B,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:21.273,5566 4B52, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:22.264,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:25.261,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:26.920,553F FFC0, C,AD,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:32.829,5566 4B52, C,7C,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:33.818,5566 4B2A, C,AA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:34.807,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:35.794,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:43.223,5566 4B2F, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:44.213,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:45.201,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:46.188,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:53.006,5566 4B2B, C,7D,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:53.996,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:54:55.971,5566 4B2A, C,B9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:03.158,5566 7FFF, C,BC,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:04.148,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:04.372,5566 4B2A, C,A9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:05.136,5566 4B52, D,28,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:06.123,5566 4B2A, C,AB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:13.618,5566 4B3F, C,AA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:14.608,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:15.596,5566 4B2A, C,F8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:16.583,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:17.591,5566 4B2F, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:23.894,557F FFE0, E,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:24.883,5566 4B2A, C,8B,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:34.230,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:35.220,5566 4B2A, C,9A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:36.208,5566 4B2A, C,B9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:37.195,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:44.689,5566 4B3F, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:46.667,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:48.639,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:49.514,553F FF80, C,AC,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:56.493,5567 FFC0, D,0B,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:57.483,5566 4B2A, C,AA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:58.654,5566 4B2A, C,8B,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:55:59.458,5566 4B00, D,59,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:04.726,5566 7FFF, C,7E,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:05.730,5566 4952, D,79,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:06.732,5566 4B52, D,C9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:08.748,5566 4B53, D,A9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:09.735,5566 4B2A, C,7B,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:10.214,5566 4B00, C,CB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:11.217,5566 4B4B, F,69,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:17.671,5567 FFFE, E,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:20.188,5566 4B52, C,AC,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:21.175,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:21.414,5566 4B3F, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:22.393,334B 4B34, F,E8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:23.271,334B 4B34, F,F8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:23.370,5566 0312, E,5A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:24.276,3FFF FF00, 0,18,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:26.283,5566 4B50, E,59,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:27.285,5566 4B52, E,19,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:28.488,5566 4B52, E,59,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:29.478,5566 4B2A, C,6C,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:30.291,5566 4B2A, C,7C,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:31.293,5566 4B52, E,59,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:31.453,1566 4B52, E,2B,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:32.295,5566 7FFE, C,7D,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:37.689,5566 4B5F, E,7B,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:39.619,5FFF 8000, D,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:40.622,5566 4B4B, D,A8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:41.635,5566 4B2A, C,BB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:42.643,5566 4B4B, D,48,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:43.652,5566 4B4B, E,A8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:44.661,5566 4B4B, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:46.678,5566 4B4B, E,08,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:47.682,5566 4B4B, D,58,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:48.923,557F FF80, D,0B,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:49.555,5566 4B2A, C,9B,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:50.556,5566 4B52, D,D8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:50.901,557F F000, D,5A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:51.888,5566 4B2A, C,9B,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:56:59.080,5566 4B3F, C,9D,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:57:01.058,5566 4B2A, C,9B,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:57:02.045,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:57:09.482,5566 4B2F, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:57:10.471,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:57:11.460,5566 4B2A, D,18,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:57:20.812,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:57:22.787,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:57:29.918,5566 4B3F, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:57:30.907,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:57:31.896,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:57:32.883,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:57:39.624,5566 4B2B, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:57:40.319,334B 4B34, 0,38,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:57:40.603,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:57:41.309,334B 4B34, 0,28,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:57:42.297,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:57:43.284,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:57:50.476,5566 4B3F, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:57:51.465,5566 4B2A, C,B9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-07T12:57:52.453,5566 4B2A, C,99,2015-09-06T10:18:39.514,ASL/16/3937*2F

