Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time2015-11-17T12:36:59.233,E3B2 7BFF, E,E1,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-17T12:37:02.701,30FA 24FF, 4,CD,2015-11-17T12:36:58.551,ASL/16/3937*2E
2015-11-25T07:44:09.470,2DB4 AAB3, 1,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:11.296,2A52 4B66, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:11.489,2DB4 AAB3, 1,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:13.388,2A53 FFFF, 0,A9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:15.514,2DB4 AAB3, 1,78,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:17.569,2DB4 AAB3, 1,89,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:19.661,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:21.753,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:23.845,2DB4 AAB3, 1,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:25.938,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:28.030,2DB4 AAB3, 1,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:30.122,2DB4 AAB3, 1,78,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:32.215,2DB4 AAB3, 1,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:32.495,2DB4 AAB3, 1,88,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:34.307,2A52 4B66, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:34.514,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:36.399,2FFF FF00, 0,89,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:38.491,2DB4 AAB3, 1,88,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:40.584,2DB4 AAB3, 1,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:42.676,2DB4 AAB3, 1,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:44.768,2DB4 AAB3, 1,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:46.860,2DB4 AAB3, 1,88,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:48.952,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:51.044,2DB4 AAB3, 1,88,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:53.137,2DB4 AAB3, 1,88,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:55.229,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:57.321,2DB4 AAB3, 1,88,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:57.506,2DB4 AAB3, 1,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:59.414,2A52 4B66, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:44:59.528,2DB4 AAB3, 1,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:01.506,2A52 4B66, 0,78,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:03.564,2DB4 AAB3, 1,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:05.690,2BFF FF80, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:07.783,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:09.875,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:11.967,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:14.059,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:16.152,2DB4 AAB3, 1,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:18.244,2DB4 AAB3, 1,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:18.745,2DB4 AAB3, 1,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:20.336,2A52 4B66, 0,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:20.767,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:22.428,2A52 4B66, 0,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:22.787,2DB4 AAB3, 1,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:24.519,2A52 4B7F, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:26.612,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:28.704,2DB4 AAB3, 1,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:30.796,2DB4 AAB3, 1,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:32.888,2DB4 AAB3, 1,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:34.980,2DB4 AAB3, 1,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:37.071,2DB4 AAB3, 1,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:38.857,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:39.163,2A52 4B66, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:40.882,2DB4 AAB3, 1,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:41.254,2A52 4B66, 0,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:42.909,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:43.346,2A52 4B66, 0,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:44.938,2DB4 AAB3, 1,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:45.437,2A52 4B66, 0,88,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:46.968,2DB4 AAB3, 1,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:47.528,2A52 4B66, 1,08,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:48.996,2DB4 AAB3, 1,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:49.620,2A52 4B66, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:51.020,2DB4 AAB3, 1,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:51.712,2A52 4B66, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:53.040,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:53.804,2A5F FFF8, 0,A9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:55.896,2DB4 AAB3, 1,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:45:57.988,2DB4 AAB3, 1,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:00.080,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:02.172,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:04.264,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:05.477,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:06.356,2A52 4B66, 0,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:07.506,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:08.447,2A52 4B66, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:09.530,2DB4 AAB3, 1,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:10.539,2A52 4B66, 0,28,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:11.548,2DB4 AAB3, 1,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:12.632,2A7F FFE0, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:14.724,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:16.816,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:18.909,2DB4 AAB3, 1,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:21.001,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:23.093,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:24.950,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:25.185,2A52 4B66, 0,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:26.975,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:27.277,2A52 4B66, 0,88,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:29.000,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:29.370,2A52 4B66, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:31.024,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:31.463,2A52 4B66, 0,78,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:33.047,2DB4 AAB3, 1,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:33.555,2A52 4B66, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:35.069,2DB4 AAB3, 1,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:35.684,2A52 4B66, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:37.089,2DB4 AAB3, 1,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:37.741,2A52 4B67, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:39.834,2DB4 AAB3, 0,78,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:41.928,2DB4 AAB3, E,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:44.021,2DB4 AAB3, F,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:46.111,2DB4 AAB3, 1,28,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:48.202,2DB4 AAB3, 1,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:50.294,2DB4 AAB3, 1,18,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:51.017,2DB4 AAB3, 1,08,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:52.384,2A52 4B66, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:53.038,2DB4 AAB3, 0,F8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:54.473,2A52 4B67, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:56.563,2DB4 AAB3, 0,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:46:58.653,2DB4 AAB3, 1,18,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:00.677,2DB4 AAB3, 1,28,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:00.744,5266 527F, E,B9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:02.837,2DB4 AAB3, 1,38,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:04.929,2DB4 AAB3, 1,28,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:07.021,2DB4 AAB3, 1,48,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:07.239,2DB4 AAB3, 1,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:09.114,2A52 4B66, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:09.263,2DB4 AAB3, 1,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:11.206,2A52 4B66, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:11.285,2DB4 AAB3, 1,08,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:13.299,2A52 4B66, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:15.392,2DB4 AAB3, F,F9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:17.480,2DB4 AAB3, F,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:19.564,2DB4 AAB3, F,78,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:21.644,2DB4 AAB3, 0,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:21.798,2DB4 AAB3, F,AA,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:23.826,2A52 4B66, 0,28,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:25.852,2A52 4B66, 0,78,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:27.875,2A52 4B66, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:29.896,2A52 4B66, 0,78,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:31.919,2A52 4B66, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:33.941,2A52 4B66, 0,79,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:34.000,2A52 4B66, 0,28,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:35.965,53FF FF00, F,09,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:37.985,2A52 4B66, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:40.039,2A52 4B00, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:40.301,2A52 4B7F, 0,79,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:42.384,2DB4 AAB3, F,19,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:44.476,2DB4 AAB3, F,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:46.568,2DB4 AAB3, F,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:47.012,2DB4 AAB3, E,69,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:48.657,2A52 4B66, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:49.039,2DB4 AAB3, F,C9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:49.801,2A52 4B66, 0,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:50.738,5266 524B, F,09,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:51.065,2DB4 AAB3, E,59,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:51.843,2A52 4B66, 0,78,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:52.814,5266 524B, E,F9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:53.091,2FFF E000, D,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:53.880,2A52 4B66, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:55.119,3FFF F800, F,09,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:57.153,2A52 4B66, 0,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:47:59.187,2A52 4B66, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:00.560,2A52 4B66, 0,48,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:01.221,2DB4 AAB3, F,49,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:02.642,2A52 4B66, 0,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:03.254,2DB4 AAB3, F,C9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:04.723,2A52 4B66, 0,08,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:05.285,2DB4 AAB3, F,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:06.801,2A52 4B66, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:07.313,2DB4 AAB3, 0,08,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:09.341,2A52 4B66, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:11.366,2A52 4B66, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:13.068,2A52 4B66, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:13.388,5266 524B, E,E9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:15.105,2A52 4B66, 0,99,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:15.406,3FFF F000, E,CA,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:20.182,2A52 7FFF, 0,89,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:22.264,2DB4 AAB3, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:24.384,2DB4 AAB3, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:26.437,2DB4 AAB3, 0,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:28.528,2DB4 AAB3, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:29.483,2DB4 AAB3, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:30.621,5266 524B, E,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:31.522,2DB4 AAB3, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:32.180,5266 527F, E,E9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:32.713,2A52 4B66, 0,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:34.201,2DB4 AAB3, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:34.805,2A52 4B66, 1,08,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:36.223,2DB4 AAB3, 0,78,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:36.896,2A52 4B66, 0,78,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:38.250,2DB4 AAB3, 0,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:38.988,2A52 4B66, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:40.271,2DB4 AAB3, 0,89,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:41.080,2A52 4FFF, 0,39,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:43.174,2DB4 AAB3, 0,28,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:45.264,2DB4 AAB3, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:47.349,2DB4 AAB3, 0,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:48:49.427,2DB4 AAB3, 0,59,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:04.441,2DB4 FFFF, 0,B9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:06.532,2DB4 AAB3, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:07.094,2DB4 AAB3, 0,28,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:08.622,5266 524B, E,F9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:09.134,2DB4 AAB3, F,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:10.710,5266 524B, E,D9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:12.799,2DB4 AAB3, F,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:14.885,2DB4 AAB3, F,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:16.971,2DB4 AAB3, F,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:19.056,2DB4 AAB3, F,F8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:21.139,2DB4 AAB3, F,F8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:23.221,2DB4 AAB3, F,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:25.301,2DB4 AAB3, F,F8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:27.380,2DB4 AAB3, F,E9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:29.459,2DB4 AAB3, 0,09,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:31.535,2DB4 AAB3, 0,09,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:32.988,2DB4 AAFF, F,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:35.026,5266 524B, F,09,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:41.355,5266 53FF, E,C9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:43.437,2DB4 AAB3, F,E9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:45.519,2DB4 AAB3, F,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:47.601,2DB4 AAB3, F,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:49.681,2DB4 AAB3, F,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:51.761,2DB4 AAB3, F,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:53.841,2DB4 AAB3, F,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:55.921,2DB4 AAB3, F,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:49:58.002,2DB4 AAB3, F,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:00.083,2DB4 AAB3, F,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:00.698,2DB4 AAB3, F,F9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:02.165,5266 524B, F,29,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:02.736,2DB4 AAB3, F,F9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:04.246,527F FFF8, F,0A,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:06.328,2DB4 AAB3, F,D9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:08.410,2DB4 AAB3, F,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:10.491,2DB4 AAB3, F,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:12.349,2DB4 AAB3, F,D9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:12.572,2A52 4B66, 0,88,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:14.653,2DB4 AAB3, F,F9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:16.734,2DB4 AAB3, 0,09,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:18.816,2DB4 AAB3, F,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:20.898,2DB4 AAB3, F,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:22.980,2DB4 AAB3, F,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:25.061,2DB4 AAB3, F,D9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:26.126,2DB4 AAB3, F,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:27.143,5266 524B, E,E9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:28.164,2DB4 AAB3, F,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:29.223,5266 7FFF, F,09,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:31.304,2DB4 AAB3, F,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:33.384,2DB4 AAB3, F,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T07:50:35.464,2DB4 AAB3, F,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

