Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time2015-10-07T09:14:37.978,E392 69DE, A,E1,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T09:14:39.928,00F8 64FF, 4,CD,2015-10-07T09:14:37.514,ASL/16/3937*2C
2015-10-11T11:52:32.931,5566 7FFF, E,0A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:33.923,5566 4B2A, E,28,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:34.272,5566 4B2A, E,38,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:34.914,66CC D2D2, F,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:35.270,5566 4B2A, E,18,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:35.905,66CC D2D2, F,18,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:36.268,5566 4B2A, E,09,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:36.895,66CC D2D2, F,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:37.264,5566 4B2A, E,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:37.884,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:38.260,5566 4B2A, E,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:38.872,66CC D2D2, F,09,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:39.255,5566 4B2A, E,1A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:39.859,66CC D2D3, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:40.845,5566 4B2A, D,F8,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:42.629,5567 FFFF, E,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:44.340,0A41 7BE5, C,6F,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:45.338,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:46.336,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:46.906,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:47.333,5566 4B2A, E,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:47.899,66CC D2D2, F,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:48.329,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:48.892,66CC D2D2, F,18,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:49.359,5566 4B2A, E,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:49.884,66CC D2D3, F,2A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:50.875,5566 4B2A, D,F8,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:51.864,5566 4B2A, D,D8,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:52.852,5566 4B2A, E,0A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:53.840,5566 4B2A, E,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:54.465,5566 4B2A, E,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:54.826,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:55.464,5566 4BFF, E,3A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:56.461,66CC D2D2, F,09,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:57.458,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:58.454,66CC D2D2, E,F9,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:52:59.449,66CC D2D2, F,08,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:00.444,66CC D2D2, F,2A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:00.760,66CC FFFF, E,F9,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:01.549,5566 4B2A, D,E8,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:01.749,5566 6652, D,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:02.738,5566 4B2A, E,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:03.725,5566 4B2A, E,08,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:04.711,5566 4B2A, D,F9,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:06.240,5566 7FFF, D,D9,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:07.239,66CC D2D2, F,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:08.237,66CC D2D2, F,18,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:09.234,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:10.231,66CC D2D2, F,18,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:10.427,66CC D2D2, F,09,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:11.227,5566 4B2A, E,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:11.417,66CC D2D2, F,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:12.222,5566 4B2A, E,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:12.406,66CC D2D2, F,18,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:13.217,5566 4B2A, E,2A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:13.395,66CC D2DF, F,09,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:14.382,5566 4B2A, D,F8,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:15.369,5566 4B2A, E,18,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:16.356,5566 4B2A, E,1A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:18.454,5566 4B3F, E,09,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:19.452,66CC D2D2, F,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:20.450,66CC D2D2, F,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:21.446,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:22.442,66CC D2D2, F,4A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:23.236,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:23.437,5566 4B2A, E,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:24.226,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:24.431,5566 4B2A, E,09,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:25.214,66CC DFFF, F,2A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:26.202,5566 4B2A, D,C8,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:26.727,5566 4B2A, D,F8,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:27.189,0240 4266, C,5E,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:28.175,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:30.023,5566 4B2B, E,18,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:31.022,66CC D2D2, F,3A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:32.019,66CC D2D2, F,18,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:33.016,66CC D2D2, F,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:34.012,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:34.814,66CC D2D2, F,3A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:35.007,5566 4B2A, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:35.803,66CC D2FF, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:36.791,5566 4B2A, E,48,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:37.814,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:38.764,5566 4B2A, E,4A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:41.332,5567 FFFF, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:42.330,66CC D2D2, F,38,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:43.327,66CC D2D2, F,4A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:44.323,66CC D2D2, F,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:44.730,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:45.319,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:45.720,66CC D2FF, F,28,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:46.710,5566 4B2A, E,38,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:47.699,5566 4B2A, E,48,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:48.688,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:49.675,5566 4B2A, E,48,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:50.662,5566 4B2A, E,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:51.430,5566 4B2A, E,48,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:51.648,66CC D2D2, F,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:52.428,5566 4FFF, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:53.425,66CC D2D2, F,4A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:54.420,66CC D2D2, F,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:56.988,66CC D2FF, F,38,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:57.978,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:58.967,5566 4B2A, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:53:59.956,5566 4B2A, E,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:00.944,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:01.080,5566 4B2A, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:01.931,66CC D2D2, F,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:02.078,5566 4B2A, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:02.919,66CC D2D2, F,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:03.075,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:03.906,66CC D2D2, F,4A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:04.070,5566 4B2A, E,6A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:04.894,66CC D2FF, F,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:05.881,5566 4B2A, E,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:06.868,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:07.855,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:08.842,5566 4B2A, E,38,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:09.829,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:10.816,5566 4B2A, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:11.426,5566 4B2A, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:11.802,66CC D2D2, F,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:12.424,5566 4FFF, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:13.420,66CC D2D2, F,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:14.415,66CC D2D2, F,4A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:14.988,66CC D2FF, F,3A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:18.180,0B42 4B46, C,2E,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:19.170,5566 4B2A, E,48,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:20.159,5566 4B2A, E,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:21.148,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:21.390,5566 4B2A, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:22.136,66CC D2D2, F,28,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:22.388,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:23.124,66CC D2D2, F,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:23.384,5566 4B2A, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:24.112,66CC D2D2, F,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:24.380,5566 4B2A, E,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:25.099,66CC D2DF, F,18,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:26.085,5566 4B2A, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:31.100,5566 4B3F, E,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:32.098,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:32.536,66CC D2D2, F,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:33.094,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:33.526,66CC D2D2, F,2A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:34.090,5566 4B2A, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:34.515,66CC D2D2, F,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:35.084,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:35.502,66CF FFFF, F,4B,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:36.488,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:41.124,5566 7FFF, E,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:42.122,66CC D2D2, F,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:43.120,66CC D2D2, F,2A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:43.751,66CC D2D2, F,4A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:44.115,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:44.740,66CC D2D2, F,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:45.110,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:45.728,66CC FFFF, F,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:46.715,5566 4B2A, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:49.324,5566 4B2F, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:50.131,4140 0B62, C,2F,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:51.130,66CC D2D2, F,4A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:52.129,66CC D2D2, F,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:53.127,66CC D2D2, F,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:54.125,66CC D2D2, F,2A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:54.286,66CC D2D2, F,4A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:55.123,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:55.276,66CC D2D2, F,3A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:56.120,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:56.264,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:57.117,5566 4B2A, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:57.251,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:58.114,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:58.238,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:59.111,5566 4B00, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:54:59.223,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:00.107,557F FFF8, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:01.103,66CC D2D2, F,18,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:02.098,66CC D2D2, F,08,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:03.093,66CC D2D2, F,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:04.088,66CC D2D2, F,18,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:05.083,66CC D2D2, F,09,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:05.316,66CC D2D2, F,2A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:06.078,5566 4B2A, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:06.306,66CC D2D2, E,F8,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:07.074,5566 4B2A, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:07.294,66CC D2D2, E,F8,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:08.069,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:08.281,66CC D2D2, F,18,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:09.065,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:09.267,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:10.060,5FFF F800, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:11.055,66CC D2D2, F,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:12.050,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:14.178,66CC D2FF, F,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:15.606,4B50 4864, C,5E,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:16.371,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:16.596,66CC D2D2, F,4A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:17.370,5566 4B2A, E,4A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:17.535,66CC D2D2, F,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:18.369,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:18.516,66CC D2D2, F,38,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:19.367,7FFF F000, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:19.558,66CC D2D2, F,2A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:20.364,557F FFF0, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:21.361,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:22.394,66CC D2D2, F,09,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:23.355,66CC D2D2, F,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:24.351,66CC D2D2, F,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:25.348,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:26.344,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:26.636,66CC D2D2, F,09,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:27.340,5566 4B2A, E,28,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:27.625,66CC D2D2, F,2A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:28.336,5566 4B2A, E,28,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:28.613,66CC D2D2, F,18,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:29.332,5566 4B2A, E,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:29.600,66CC D2D2, F,2A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:30.329,5566 4B00, E,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:30.586,66CC D2D2, F,2A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:31.325,557F FF80, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:32.321,66CC D2D2, F,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:33.317,66CC D2D2, F,2A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:34.313,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:35.309,66CC D2D2, F,09,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:36.305,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:37.301,66CC D2D2, F,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:38.157,66CC D2D2, F,3A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:38.297,5566 4B2A, E,28,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:39.146,66CC D2D2, F,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:39.294,5566 4B2A, E,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:40.134,66CC D2D2, F,3A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:40.291,5566 4B2A, E,38,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:41.121,66CC D2D2, F,3A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:41.288,5567 FFFC, E,2A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:42.285,66CC D2D2, F,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:43.282,66CC D2D2, F,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:44.279,66CC D2D2, F,2A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:45.276,66CC D2D2, F,28,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:46.274,66CC D2D2, F,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:47.271,66CC D2D2, F,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:48.269,66CC D2D2, F,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:49.064,66CC D2D2, F,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:49.266,5566 4B2A, E,18,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:50.054,66CC D2D2, F,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:50.264,5566 4B2A, E,18,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:51.041,66CC D2D2, F,38,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:51.261,5566 4B2A, E,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:52.028,66CC D2D2, F,38,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:52.259,5566 4BFF, E,2A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:53.256,66CC D2D2, F,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:54.254,66CC D2D2, F,28,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:55.251,66CC D2D2, F,29,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:56.249,66CC D2D2, F,4A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:57.246,66CC D2D2, F,19,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T11:55:58.243,66CC D2D2, F,39,2015-10-10T18:04:16.139,ASL/16/3937*20

