Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time2015-10-28T11:40:30.780,E3B2 71DE, E,E1,2015-10-28T11:40:30.097,ASL/16/3937*20

2015-10-30T09:31:26.273,E3B2 6BFF, E,E1,2015-10-30T09:31:25.589,ASL/16/3937*2B
2015-11-07T12:23:36.901,66AD B4FF, E,F8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:23:37.639,66AD B4CC, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:23:37.884,5566 4B2A, E,39,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:23:38.625,66AD B4CC, E,DA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:23:38.866,7FFF C000, E,5A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:23:39.846,66AD B4CC, F,1A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:23:40.826,66AD B4CC, F,09,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:23:46.498,66AD B4FF, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:23:47.481,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:23:48.463,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:23:49.443,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:23:50.423,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:23:56.031,66AD FFFF, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:23:57.014,66AD B4CC, E,FA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:23:57.995,66AD B4CC, E,D8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:23:58.976,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:24:04.936,66AD B4FF, E,FA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:24:05.918,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:24:06.899,66AD B4CC, E,E8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:24:07.879,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:24:15.471,66AF FFFC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:24:16.452,66AD B4CC, E,FA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:24:16.666,66AD B4CC, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:24:17.652,5566 4B2A, E,29,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:24:26.382,5FFF F000, E,08,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:24:27.364,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:24:28.344,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:24:37.607,66AF FFFC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:24:38.588,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:24:53.098,66AD B4CC, E,E8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:24:54.078,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:24:54.166,66AD B4FF, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:24:55.152,5566 4B2A, E,38,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:25:07.683,57FF FC00, E,39,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:25:08.628,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:25:22.010,66AD B4FF, F,0A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:25:22.991,66AD B4CC, E,E8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:25:29.119,66AD B4CF, E,D8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:25:30.105,5566 4B2A, E,08,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:25:33.989,57FF FC00, E,5A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:25:34.970,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:25:47.349,66AD B4CC, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:25:48.330,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:26:01.654,66AD B4CC, E,FA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:26:02.635,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:26:03.499,66AD B4CF, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:26:13.455,5566 4B2A, E,39,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:26:14.436,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:26:25.694,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:26:26.675,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:26:33.098,66AD B4FF, E,FA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:26:34.084,5566 4B2A, E,08,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:26:36.804,557F FFC0, E,09,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:26:37.785,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:26:50.171,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:26:51.153,66AD B4CC, E,DA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:26:57.983,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:26:58.969,5566 4B2A, E,19,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:27:03.789,553F FFF8, E,4A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:27:04.771,66AD B4CC, E,DA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:27:16.529,66AD B4FF, E,D8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:27:17.510,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:27:22.997,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:27:23.983,5566 4B2A, E,59,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:27:30.023,5567 FFFC, E,08,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:27:31.004,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:27:42.200,66AD B4CF, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:27:43.181,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:27:49.918,66AD B4CF, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:27:50.904,5566 4B2A, E,0A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:27:55.508,557F FF80, E,08,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:27:56.489,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:28:09.196,66AD B7FF, E,F8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:28:10.176,66AD B4CC, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:28:24.201,66AD B4FF, E,D8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:28:25.181,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:28:26.771,66AD BFFF, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:28:27.757,5566 4B2A, E,08,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:28:39.586,7FFF E000, E,09,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:28:40.566,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:28:54.848,66AD B4FF, E,D8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:28:55.829,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:29:04.697,66AD B4FF, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:29:05.683,5566 4B2A, E,2A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:29:10.489,7FFF E000, E,3A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:29:11.470,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:29:24.690,66AD B4FF, F,1A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:29:25.671,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:29:34.398,66AD BFFF, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:29:38.763,334B 2A66, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:29:39.744,66AD B4CC, E,EA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:29:46.888,66AD B4FF, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:29:47.873,5566 4B2A, E,18,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:29:52.959,7FFF 8000, E,39,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:29:53.941,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:30:04.078,66AD B4CF, E,D8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:30:05.060,66AD B4CC, E,BA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:30:06.039,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:30:16.643,7FFF C000, E,FA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:30:17.624,66AD B4CC, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:30:18.603,66AD B4CC, E,E8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:30:25.373,7FFF C000, F,0A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:30:27.762,334B 2A66, E,F8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:30:28.744,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:30:29.723,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:30:31.000,67FF FF80, E,FA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:30:31.986,5566 4B2A, E,19,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:30:38.816,9FFF C000, E,49,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:30:39.797,66AD B4CC, E,DA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:30:40.777,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:30:50.121,66FF FF80, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:30:51.103,66AD B4CC, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:30:52.082,66AD B4CC, E,EA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:31:00.022,66AF FFF8, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:31:01.024,334B 2A66, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:31:01.173,334B FFFC, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:31:02.154,66AD B4CC, E,FA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:31:03.134,66AD B4CC, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:31:12.601,7FFF F800, E,FA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:31:13.582,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:31:14.562,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:31:15.236,67FF FE00, E,FA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:31:16.221,5566 4B2A, E,1A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:31:24.215,FFFF 8000, E,5A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:31:25.196,66AD B4CC, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:31:26.176,66AD B4CC, E,E8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:31:29.416,67FF FC00, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:31:30.418,334B 2A66, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:31:35.828,334B 2BFF, E,FA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:31:36.809,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:31:37.788,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:31:48.193,7FFF 8000, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:31:49.175,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:31:58.520,66AD B4CC, E,FA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:31:59.505,5566 4B2A, E,19,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:32:00.794,9FFF C000, E,28,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:32:01.796,334B 2A66, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:32:02.065,334B 2A7F, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:32:03.046,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:32:14.557,66AD B4CF, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:32:15.538,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:32:25.372,66AD B4CF, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:32:26.375,334B 2A66, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:32:28.369,334B 2A66, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:32:29.350,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:32:38.632,66AD B7FF, F,09,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:32:39.618,5566 4B2A, E,39,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:32:44.693,5FFF F000, E,58,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:32:45.674,66AD B4CC, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:32:51.863,66AD BFFF, E,FA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:32:52.866,334B 2A66, F,09,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:33:01.522,334B 2A66, F,19,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:33:02.502,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:33:16.031,66AD BFFF, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:33:17.035,334B 2A66, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:33:18.355,334B 2A66, F,09,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:33:19.231,5566 4B2A, E,49,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:33:19.341,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:33:20.212,5FFF E000, E,5B,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:33:36.885,66AD FFFF, F,0B,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:33:37.866,66AD B4CC, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:33:39.295,66AD FFFF, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:33:40.298,334B 2A66, F,09,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:33:54.169,334B 2A66, F,1A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:33:55.150,66AD B4CC, E,E8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:01.259,66AD BFFF, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:02.244,5566 4B2A, E,19,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:02.516,9FFF C000, E,39,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:03.520,334B 2A66, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:10.885,334B 2A66, F,09,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:21.220,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:22.224,334B 2A55, E,3A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:23.228,334B 2A55, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:24.231,334B 2A55, D,78,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:25.235,334B 2A55, E,59,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:26.240,334B 2A55, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:26.906,334B 2A55, D,49,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:27.887,66AD B4CC, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:28.247,66AD FFFF, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:29.245,334B 2A55, F,AA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:30.173,334B 2A5F, F,59,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:31.177,334B 2A66, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:41.736,334B 2A66, E,FA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:42.717,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:45.439,66AD B4FF, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:46.425,5566 4B2A, D,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:56.626,9FFF C000, E,09,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:34:57.607,66AD B4CC, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:35:02.067,66AD B4FF, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:35:03.071,334B 2A66, F,09,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:35:11.267,334B 2A66, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:35:12.249,66AD B4CC, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:35:24.588,66AD B4FF, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:35:25.568,66AD B4CC, E,FB,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:35:29.614,66AD B4FF, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:35:30.599,5566 4B2A, E,3A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:35:36.901,9FFF C000, E,48,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:35:37.918,66AD B4CC, E,EA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:35:46.626,66AD B4CC, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:35:47.629,334B 2A66, F,08,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:35:48.962,334B 2A67, F,09,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:35:49.943,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:36:01.964,66AD B4CC, F,09,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:36:02.946,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:36:13.855,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:36:15.821,5566 4B2A, E,18,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:36:16.800,66AD B4CC, E,D8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:36:26.771,7FFF 8000, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:36:27.753,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:36:28.768,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:36:38.201,7FFF F000, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:36:39.183,66AD B4CC, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:36:40.163,66AD B4CC, F,0A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:36:48.813,66FF FFC0, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:36:49.795,66AD B4CC, E,DA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:36:50.775,66AD B4CC, F,09,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:36:57.843,66BF FFFE, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:36:58.608,5566 4B2A, E,08,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:36:58.829,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:36:59.590,9FFF C000, E,3A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:00.570,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:08.533,66AD 7FFF, E,FA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:09.028,334B 2A66, E,F8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:09.536,66AD B4CC, E,F8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:10.009,334F FFF8, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:10.989,66AD B4CC, E,D8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:18.944,66AD 7FFF, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:19.926,66AD B4CC, E,FA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:20.906,66AD B4CC, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:28.674,67FF FFE0, E,E8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:29.654,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:30.635,66AD B4CC, E,FA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:38.588,66AD FFFF, E,DA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:39.570,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:40.551,66AD B4CC, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:41.530,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:41.962,66AF FFFE, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:42.947,5566 4B2A, D,F8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:47.685,7FFF C000, E,08,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:48.668,66AD B4CC, F,09,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:49.648,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:57.284,66AD B4FF, F,2B,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:58.266,66AD B4CC, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:37:59.246,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:38:06.066,66AD B4CF, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:38:07.048,66AD B4CC, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:38:08.028,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:38:15.159,66AD B4CF, E,FA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-07T12:38:16.142,66AD B4CC, E,E9,2015-11-07T11:19:05.016,ASL/16/3937*2B

